time,beamID,lineOfSightWindSpeed1,isValid1
0.0,1.0,15.828599044909312,1.0
0.02,2.0,16.36896209798044,1.0
0.04,3.0,15.859547432705197,1.0
0.06,4.0,17.97522873046253,1.0
0.08,5.0,17.2331991860199,1.0
0.1,6.0,18.305476469729143,1.0
0.12,7.0,18.440775421749148,1.0
0.14,8.0,17.30554900252286,1.0
0.16,9.0,17.071197554941683,1.0
0.18,10.0,16.01515342416222,1.0
0.2,11.0,16.796916825828035,1.0
0.22,12.0,16.661501750906243,1.0
0.24,13.0,16.698163746028662,1.0
0.26,14.0,0.0,0.0
0.28,15.0,0.0,0.0
0.3,16.0,0.0,0.0
0.32,17.0,0.0,0.0
0.34,18.0,0.0,0.0
0.36,19.0,0.0,0.0
0.38,20.0,0.0,0.0
0.4,21.0,0.0,0.0
0.42,22.0,0.0,0.0
0.44,23.0,0.0,0.0
0.46,24.0,0.0,0.0
0.48,25.0,0.0,0.0
0.5,26.0,0.0,0.0
0.52,27.0,0.0,0.0
0.54,28.0,0.0,0.0
0.56,29.0,0.0,0.0
0.58,30.0,0.0,0.0
0.6,31.0,0.0,0.0
0.62,32.0,0.0,0.0
0.64,33.0,16.854166573877162,1.0
0.66,34.0,16.076189794227883,1.0
0.68,35.0,15.759292151103123,1.0
0.7000000000000001,36.0,18.50851519240498,1.0
0.72,37.0,19.02626446491789,1.0
0.74,38.0,20.11969123815235,1.0
0.76,39.0,20.10173187159572,1.0
0.78,40.0,20.371026242797715,1.0
0.8,41.0,19.27766212940404,1.0
0.8200000000000001,42.0,16.906241287796302,1.0
0.84,43.0,17.2046401713503,1.0
0.86,44.0,16.593953200487466,1.0
0.88,45.0,16.41032996159167,1.0
0.9,46.0,16.71297256005517,1.0
0.92,47.0,16.251446474478634,1.0
0.9400000000000001,48.0,17.727835200120367,1.0
0.96,49.0,16.759666494064827,1.0
0.98,50.0,16.685816595479004,1.0
1.0,1.0,16.191694224446678,1.0
1.02,2.0,16.036371690414246,1.0
1.04,3.0,16.050971805220367,1.0
1.06,4.0,17.61670750925356,1.0
1.08,5.0,16.259352957165905,1.0
1.1,6.0,18.090272973790334,1.0
1.12,7.0,18.27652798803172,1.0
1.1400000000000001,8.0,17.676368933059116,1.0
1.16,9.0,16.95540092858862,1.0
1.18,10.0,16.544681443215545,1.0
1.2,11.0,16.35785111339887,1.0
1.22,12.0,16.65544264425897,1.0
1.24,13.0,16.18269423831099,1.0
1.26,14.0,16.390954904005685,1.0
1.28,15.0,16.644475637578687,1.0
1.3,16.0,16.72564738476975,1.0
1.32,17.0,16.38528280644894,1.0
1.34,18.0,16.452093690876833,1.0
1.36,19.0,16.5893192131045,1.0
1.3800000000000001,20.0,15.83109202049725,1.0
1.4000000000000001,21.0,15.76504545008514,1.0
1.42,22.0,15.925017724518822,1.0
1.44,23.0,16.808455848591322,1.0
1.46,24.0,16.834152982590204,1.0
1.48,25.0,17.520292956950822,1.0
1.5,26.0,17.805165928921074,1.0
1.52,27.0,17.42971426691107,1.0
1.54,28.0,15.200747552246774,1.0
1.56,29.0,15.837835006138588,1.0
1.58,30.0,17.50618496200663,1.0
1.6,31.0,16.421552729421517,1.0
1.62,32.0,16.064684361727327,1.0
1.6400000000000001,33.0,16.209447081424887,1.0
1.6600000000000001,34.0,15.7422980920122,1.0
1.68,35.0,15.85501411469697,1.0
1.7,36.0,19.047539111154574,1.0
1.72,37.0,19.334547496001385,1.0
1.74,38.0,19.174420672549008,1.0
1.76,39.0,19.333762860853323,1.0
1.78,40.0,19.863066787216795,1.0
1.8,41.0,19.144148097900253,1.0
1.82,42.0,16.432373333261772,1.0
1.84,43.0,15.673580892440613,1.0
1.86,44.0,15.133147925232663,1.0
1.8800000000000001,45.0,17.31897983931899,1.0
1.9000000000000001,46.0,17.55417244125377,1.0
1.92,47.0,0.0,0.0
1.94,48.0,0.0,0.0
1.96,49.0,0.0,0.0
1.98,50.0,0.0,0.0
2.0,1.0,0.0,0.0
2.02,2.0,0.0,0.0
2.04,3.0,0.0,0.0
2.06,4.0,0.0,0.0
2.08,5.0,0.0,0.0
2.1,6.0,0.0,0.0
2.12,7.0,0.0,0.0
2.14,8.0,0.0,0.0
2.16,9.0,0.0,0.0
2.18,10.0,0.0,0.0
2.2,11.0,0.0,0.0
2.22,12.0,0.0,0.0
2.24,13.0,0.0,0.0
2.2600000000000002,14.0,0.0,0.0
2.2800000000000002,15.0,0.0,0.0
2.3000000000000003,16.0,0.0,0.0
2.32,17.0,16.337945941039912,1.0
2.34,18.0,15.953601540261273,1.0
2.36,19.0,16.65690026990463,1.0
2.38,20.0,16.18877507576038,1.0
2.4,21.0,16.38529020941827,1.0
2.42,22.0,16.294009631397714,1.0
2.44,23.0,17.45530281206804,1.0
2.46,24.0,17.02978753538946,1.0
2.48,25.0,17.631953036320667,1.0
2.5,26.0,17.848546717994715,1.0
2.52,27.0,18.25738477596034,1.0
2.54,28.0,15.81224342218086,1.0
2.56,29.0,15.744222558044005,1.0
2.58,30.0,16.808701966947055,1.0
2.6,31.0,16.28985818290769,1.0
2.62,32.0,0.0,0.0
2.64,33.0,0.0,0.0
2.66,34.0,0.0,0.0
2.68,35.0,0.0,0.0
2.7,36.0,0.0,0.0
2.72,37.0,0.0,0.0
2.74,38.0,0.0,0.0
2.7600000000000002,39.0,18.548495320758597,1.0
2.7800000000000002,40.0,19.383623705972532,1.0
2.8000000000000003,41.0,18.653206552519816,1.0
2.82,42.0,16.94139408515157,1.0
2.84,43.0,15.850578398982138,1.0
2.86,44.0,15.917589727629904,1.0
2.88,45.0,17.252869561644555,1.0
2.9,46.0,18.209118577100647,1.0
2.92,47.0,16.93694079221891,1.0
2.94,48.0,16.802282976855178,1.0
2.96,49.0,17.13442195068959,1.0
2.98,50.0,17.28334923338839,1.0
3.0,1.0,17.303444593348225,1.0
3.02,2.0,17.398721266674375,1.0
3.04,3.0,16.958504735257147,1.0
3.06,4.0,17.628873835705846,1.0
3.08,5.0,16.918693941569163,1.0
3.1,6.0,17.62267572230293,1.0
3.12,7.0,18.18462531327348,1.0
3.14,8.0,18.111959048226346,1.0
3.16,9.0,17.224045653711414,1.0
3.18,10.0,16.92404883304623,1.0
3.2,11.0,16.981209853915885,1.0
3.22,12.0,16.54065662257362,1.0
3.24,13.0,16.921486578991967,1.0
3.2600000000000002,14.0,0.0,0.0
3.2800000000000002,15.0,0.0,0.0
3.3000000000000003,16.0,0.0,0.0
3.3200000000000003,17.0,0.0,0.0
3.34,18.0,0.0,0.0
3.36,19.0,0.0,0.0
3.38,20.0,0.0,0.0
3.4,21.0,0.0,0.0
3.42,22.0,0.0,0.0
3.44,23.0,0.0,0.0
3.46,24.0,0.0,0.0
3.48,25.0,0.0,0.0
3.5,26.0,0.0,0.0
3.52,27.0,0.0,0.0
3.54,28.0,16.476452122731406,1.0
3.56,29.0,16.491899648496965,1.0
3.58,30.0,16.089255721070234,1.0
3.6,31.0,15.67402400999508,1.0
3.62,32.0,15.006127044683149,1.0
3.64,33.0,14.85651252273754,1.0
3.66,34.0,15.158882820828643,1.0
3.68,35.0,15.609840532411699,1.0
3.7,36.0,17.70327942122336,1.0
3.72,37.0,17.434726121900884,1.0
3.74,38.0,18.209089226804743,1.0
3.7600000000000002,39.0,18.175713491342943,1.0
3.7800000000000002,40.0,19.357092029632682,1.0
3.8000000000000003,41.0,17.139202041207582,1.0
3.8200000000000003,42.0,16.89961315649838,1.0
3.84,43.0,15.958793872069819,1.0
3.86,44.0,16.268422964902985,1.0
3.88,45.0,17.44164748698746,1.0
3.9,46.0,17.644279174273308,1.0
3.92,47.0,17.01328929979718,1.0
3.94,48.0,18.1102364115303,1.0
3.96,49.0,17.691900012740305,1.0
3.98,50.0,16.54817763180638,1.0
4.0,1.0,16.521872795346543,1.0
4.0200000000000005,2.0,17.43020334324881,1.0
4.04,3.0,17.126389271871655,1.0
4.0600000000000005,4.0,17.904143048071802,1.0
4.08,5.0,17.842187160295822,1.0
4.1,6.0,18.563855386459167,1.0
4.12,7.0,17.20211661291571,1.0
4.14,8.0,16.639242001968178,1.0
4.16,9.0,16.291416051534206,1.0
4.18,10.0,17.484567810712445,1.0
4.2,11.0,17.452950693473834,1.0
4.22,12.0,17.74398684900953,1.0
4.24,13.0,17.307615792463903,1.0
4.26,14.0,17.238254456119087,1.0
4.28,15.0,16.79185064157719,1.0
4.3,16.0,16.6244911630128,1.0
4.32,17.0,15.292214959982203,1.0
4.34,18.0,15.796697437354569,1.0
4.36,19.0,15.765744483977429,1.0
4.38,20.0,16.91616298925226,1.0
4.4,21.0,15.992964223810894,1.0
4.42,22.0,17.114815441196832,1.0
4.44,23.0,17.518051229419697,1.0
4.46,24.0,16.663677289034617,1.0
4.48,25.0,17.54132143558274,1.0
4.5,26.0,17.999330147067578,1.0
4.5200000000000005,27.0,17.918521077773832,1.0
4.54,28.0,15.928938663532087,1.0
4.5600000000000005,29.0,15.771256098950445,1.0
4.58,30.0,15.371890187259242,1.0
4.6000000000000005,31.0,14.521426858946745,1.0
4.62,32.0,14.386680064286718,1.0
4.64,33.0,14.847963395202347,1.0
4.66,34.0,14.727710262749964,1.0
4.68,35.0,15.754063671533629,1.0
4.7,36.0,17.120774359061954,1.0
4.72,37.0,16.609760934372765,1.0
4.74,38.0,18.017991824336026,1.0
4.76,39.0,17.994095699240518,1.0
4.78,40.0,18.85304479048073,1.0
4.8,41.0,16.557921028181973,1.0
4.82,42.0,0.0,0.0
4.84,43.0,0.0,0.0
4.86,44.0,0.0,0.0
4.88,45.0,0.0,0.0
4.9,46.0,0.0,0.0
4.92,47.0,0.0,0.0
4.94,48.0,0.0,0.0
4.96,49.0,0.0,0.0
4.98,50.0,0.0,0.0
5.0,1.0,0.0,0.0
5.0200000000000005,2.0,0.0,0.0
5.04,3.0,0.0,0.0
5.0600000000000005,4.0,0.0,0.0
5.08,5.0,0.0,0.0
5.1000000000000005,6.0,0.0,0.0
5.12,7.0,0.0,0.0
5.14,8.0,0.0,0.0
5.16,9.0,0.0,0.0
5.18,10.0,0.0,0.0
5.2,11.0,0.0,0.0
5.22,12.0,0.0,0.0
5.24,13.0,0.0,0.0
5.26,14.0,0.0,0.0
5.28,15.0,0.0,0.0
5.3,16.0,0.0,0.0
5.32,17.0,0.0,0.0
5.34,18.0,0.0,0.0
5.36,19.0,0.0,0.0
5.38,20.0,0.0,0.0
5.4,21.0,0.0,0.0
5.42,22.0,0.0,0.0
5.44,23.0,0.0,0.0
5.46,24.0,0.0,0.0
5.48,25.0,0.0,0.0
5.5,26.0,0.0,0.0
5.5200000000000005,27.0,0.0,0.0
5.54,28.0,0.0,0.0
5.5600000000000005,29.0,0.0,0.0
5.58,30.0,0.0,0.0
5.6000000000000005,31.0,0.0,0.0
5.62,32.0,0.0,0.0
5.64,33.0,0.0,0.0
5.66,34.0,0.0,0.0
5.68,35.0,0.0,0.0
5.7,36.0,0.0,0.0
5.72,37.0,16.900150527299168,1.0
5.74,38.0,18.554538833085193,1.0
5.76,39.0,18.655527026875237,1.0
5.78,40.0,18.343771375841037,1.0
5.8,41.0,17.330123040194344,1.0
5.82,42.0,17.2460916177252,1.0
5.84,43.0,18.269909807545393,1.0
5.86,44.0,17.18664408570398,1.0
5.88,45.0,18.804169764019875,1.0
5.9,46.0,19.578717969381444,1.0
5.92,47.0,18.37233432030139,1.0
5.94,48.0,17.586559038566836,1.0
5.96,49.0,18.602855127314744,1.0
5.98,50.0,17.367512037822063,1.0
6.0,1.0,17.576166376634642,1.0
6.0200000000000005,2.0,19.66183481107874,1.0
6.04,3.0,18.7561944926429,1.0
6.0600000000000005,4.0,19.877801624598746,1.0
6.08,5.0,19.395033344103595,1.0
6.1000000000000005,6.0,19.719547014130097,1.0
6.12,7.0,18.466628591261465,1.0
6.140000000000001,8.0,18.47282756393962,1.0
6.16,9.0,17.64781311535548,1.0
6.18,10.0,17.74735379740542,1.0
6.2,11.0,16.90584648209485,1.0
6.22,12.0,17.313669492524607,1.0
6.24,13.0,16.21685592206822,1.0
6.26,14.0,15.914997220844427,1.0
6.28,15.0,17.43469618269288,1.0
6.3,16.0,0.0,0.0
6.32,17.0,0.0,0.0
6.34,18.0,0.0,0.0
6.36,19.0,0.0,0.0
6.38,20.0,0.0,0.0
6.4,21.0,16.369906255426447,1.0
6.42,22.0,18.233685169286733,1.0
6.44,23.0,17.636425995338815,1.0
6.46,24.0,17.332896174053158,1.0
6.48,25.0,16.15259867111057,1.0
6.5,26.0,16.456354207309097,1.0
6.5200000000000005,27.0,16.10570562640983,1.0
6.54,28.0,16.123151581443885,1.0
6.5600000000000005,29.0,16.185112897113008,1.0
6.58,30.0,16.361172032000614,1.0
6.6000000000000005,31.0,15.579022616187505,1.0
6.62,32.0,14.617702591225617,1.0
6.640000000000001,33.0,13.808074775068087,1.0
6.66,34.0,14.48702707668096,1.0
6.68,35.0,16.302495404387436,1.0
6.7,36.0,17.30136835890141,1.0
6.72,37.0,17.297498544739362,1.0
6.74,38.0,18.365794023210356,1.0
6.76,39.0,18.525605104815952,1.0
6.78,40.0,18.925585220461382,1.0
6.8,41.0,18.200103222654903,1.0
6.82,42.0,18.25536771174312,1.0
6.84,43.0,18.977012974565543,1.0
6.86,44.0,18.32540905793512,1.0
6.88,45.0,19.89114646087485,1.0
6.9,46.0,19.56610649198876,1.0
6.92,47.0,18.838901647878163,1.0
6.94,48.0,18.637709960946204,1.0
6.96,49.0,19.137647450691155,1.0
6.98,50.0,17.183047679515404,1.0
7.0,1.0,17.684916504614655,1.0
7.0200000000000005,2.0,0.0,0.0
7.04,3.0,0.0,0.0
7.0600000000000005,4.0,0.0,0.0
7.08,5.0,0.0,0.0
7.1000000000000005,6.0,0.0,0.0
7.12,7.0,0.0,0.0
