time,beamID,lineOfSightWindSpeed1,isValid1
0.0,1.0,17.31979489126776,1.0
0.02,2.0,16.61163870212886,1.0
0.04,3.0,16.634015002664057,1.0
0.06,4.0,17.99094643829693,1.0
0.08,5.0,17.107881630662558,1.0
0.1,6.0,16.752059962311776,1.0
0.12,7.0,16.14152798429005,1.0
0.14,8.0,16.61776763527375,1.0
0.16,9.0,15.7693184154529,1.0
0.18,10.0,15.823924612930393,1.0
0.2,11.0,15.569834395266378,1.0
0.22,12.0,15.702405048440053,1.0
0.24,13.0,15.3544152362746,1.0
0.26,14.0,0.0,0.0
0.28,15.0,0.0,0.0
0.3,16.0,0.0,0.0
0.32,17.0,0.0,0.0
0.34,18.0,0.0,0.0
0.36,19.0,0.0,0.0
0.38,20.0,0.0,0.0
0.4,21.0,0.0,0.0
0.42,22.0,0.0,0.0
0.44,23.0,0.0,0.0
0.46,24.0,0.0,0.0
0.48,25.0,0.0,0.0
0.5,26.0,0.0,0.0
0.52,27.0,0.0,0.0
0.54,28.0,0.0,0.0
0.56,29.0,0.0,0.0
0.58,30.0,0.0,0.0
0.6,31.0,0.0,0.0
0.62,32.0,0.0,0.0
0.64,33.0,18.037940081494575,1.0
0.66,34.0,18.559216117187226,1.0
0.68,35.0,17.918811538814087,1.0
0.7000000000000001,36.0,18.835179202540928,1.0
0.72,37.0,18.020475649326173,1.0
0.74,38.0,16.395594044515647,1.0
0.76,39.0,15.75328380440329,1.0
0.78,40.0,15.654086160443514,1.0
0.8,41.0,14.22632473210492,1.0
0.8200000000000001,42.0,14.823006944238605,1.0
0.84,43.0,15.420505542447994,1.0
0.86,44.0,16.1816954575135,1.0
0.88,45.0,16.314880634062266,1.0
0.9,46.0,17.28765118579478,1.0
0.92,47.0,14.968825574095067,1.0
0.9400000000000001,48.0,15.023874822731244,1.0
0.96,49.0,16.410650090446122,1.0
0.98,50.0,16.48539099297305,1.0
1.0,1.0,16.70010697772096,1.0
1.02,2.0,16.826823905609768,1.0
1.04,3.0,16.464141571811492,1.0
1.06,4.0,17.156743153097654,1.0
1.08,5.0,16.066210807738063,1.0
1.1,6.0,16.121642324669125,1.0
1.12,7.0,16.639327315703536,1.0
1.1400000000000001,8.0,16.89303316622361,1.0
1.16,9.0,16.949869259497596,1.0
1.18,10.0,16.474009773783024,1.0
1.2,11.0,16.0476161904379,1.0
1.22,12.0,14.43734824222205,1.0
1.24,13.0,14.705486551617934,1.0
1.26,14.0,14.555903286852828,1.0
1.28,15.0,15.519572884242617,1.0
1.3,16.0,14.649116999664313,1.0
1.32,17.0,13.781754434735918,1.0
1.34,18.0,14.532893136286646,1.0
1.36,19.0,14.918221468605024,1.0
1.3800000000000001,20.0,15.403963237894649,1.0
1.4000000000000001,21.0,16.000535277362953,1.0
1.42,22.0,14.624712787243096,1.0
1.44,23.0,15.049209837454177,1.0
1.46,24.0,16.51306985837661,1.0
1.48,25.0,15.364164565945137,1.0
1.5,26.0,16.803694601758664,1.0
1.52,27.0,16.874930450568183,1.0
1.54,28.0,18.046147542084388,1.0
1.56,29.0,18.908356286315882,1.0
1.58,30.0,17.08249770148456,1.0
1.6,31.0,15.688328348982703,1.0
1.62,32.0,16.78233373141633,1.0
1.6400000000000001,33.0,18.2371243545889,1.0
1.6600000000000001,34.0,18.20567191475993,1.0
1.68,35.0,17.526761233573797,1.0
1.7,36.0,18.857112616140487,1.0
1.72,37.0,18.128601734337604,1.0
1.74,38.0,16.25303203472761,1.0
1.76,39.0,15.785592416837769,1.0
1.78,40.0,16.03256901401467,1.0
1.8,41.0,13.508222691611842,1.0
1.82,42.0,14.172851485492856,1.0
1.84,43.0,15.15188912792332,1.0
1.86,44.0,15.240508142387899,1.0
1.8800000000000001,45.0,15.654191951347835,1.0
1.9000000000000001,46.0,16.473904160624443,1.0
1.92,47.0,0.0,0.0
1.94,48.0,0.0,0.0
1.96,49.0,0.0,0.0
1.98,50.0,0.0,0.0
2.0,1.0,0.0,0.0
2.02,2.0,0.0,0.0
2.04,3.0,0.0,0.0
2.06,4.0,0.0,0.0
2.08,5.0,0.0,0.0
2.1,6.0,0.0,0.0
2.12,7.0,0.0,0.0
2.14,8.0,0.0,0.0
2.16,9.0,0.0,0.0
2.18,10.0,0.0,0.0
2.2,11.0,0.0,0.0
2.22,12.0,0.0,0.0
2.24,13.0,0.0,0.0
2.2600000000000002,14.0,0.0,0.0
2.2800000000000002,15.0,0.0,0.0
2.3000000000000003,16.0,0.0,0.0
2.32,17.0,14.749521566228625,1.0
2.34,18.0,15.170152826215004,1.0
2.36,19.0,15.503610355575098,1.0
2.38,20.0,14.86950853730747,1.0
2.4,21.0,17.088284058701376,1.0
2.42,22.0,15.558415208809087,1.0
2.44,23.0,16.49911356268353,1.0
2.46,24.0,16.75562703612381,1.0
2.48,25.0,15.815132041672562,1.0
2.5,26.0,17.926958277891384,1.0
2.52,27.0,17.232887735408653,1.0
2.54,28.0,17.85000315320067,1.0
2.56,29.0,18.350181461832804,1.0
2.58,30.0,16.29013799446064,1.0
2.6,31.0,15.49254920654711,1.0
2.62,32.0,0.0,0.0
2.64,33.0,0.0,0.0
2.66,34.0,0.0,0.0
2.68,35.0,0.0,0.0
2.7,36.0,0.0,0.0
2.72,37.0,0.0,0.0
2.74,38.0,0.0,0.0
2.7600000000000002,39.0,15.688256671537255,1.0
2.7800000000000002,40.0,14.811027777670132,1.0
2.8000000000000003,41.0,13.285203950783643,1.0
2.82,42.0,13.938553674245576,1.0
2.84,43.0,14.209349678996505,1.0
2.86,44.0,15.279253967675972,1.0
2.88,45.0,15.905834250763448,1.0
2.9,46.0,16.881525770374548,1.0
2.92,47.0,14.701831419742247,1.0
2.94,48.0,14.777752782774702,1.0
2.96,49.0,15.799273902664808,1.0
2.98,50.0,15.876124067628451,1.0
3.0,1.0,15.518935731254693,1.0
3.02,2.0,15.390172158036696,1.0
3.04,3.0,16.318934861926902,1.0
3.06,4.0,16.056269245500435,1.0
3.08,5.0,14.819371640598424,1.0
3.1,6.0,15.326131745806615,1.0
3.12,7.0,15.851724332227901,1.0
3.14,8.0,16.682975735552493,1.0
3.16,9.0,16.927603980120388,1.0
3.18,10.0,15.470884573803614,1.0
3.2,11.0,15.146008930626737,1.0
3.22,12.0,14.992077546420608,1.0
3.24,13.0,14.988901511651925,1.0
3.2600000000000002,14.0,0.0,0.0
3.2800000000000002,15.0,0.0,0.0
3.3000000000000003,16.0,0.0,0.0
3.3200000000000003,17.0,0.0,0.0
3.34,18.0,0.0,0.0
3.36,19.0,0.0,0.0
3.38,20.0,0.0,0.0
3.4,21.0,0.0,0.0
3.42,22.0,0.0,0.0
3.44,23.0,0.0,0.0
3.46,24.0,0.0,0.0
3.48,25.0,0.0,0.0
3.5,26.0,0.0,0.0
3.52,27.0,0.0,0.0
3.54,28.0,16.817789580268066,1.0
3.56,29.0,16.94468642814817,1.0
3.58,30.0,15.624799728887082,1.0
3.6,31.0,16.252602211752773,1.0
3.62,32.0,16.339069782436248,1.0
3.64,33.0,17.642958569200562,1.0
3.66,34.0,17.79894237926308,1.0
3.68,35.0,17.856106167465164,1.0
3.7,36.0,19.060257342794362,1.0
3.72,37.0,19.015749362138617,1.0
3.74,38.0,16.623035245699445,1.0
3.7600000000000002,39.0,16.247987117110032,1.0
3.7800000000000002,40.0,15.08502353362852,1.0
3.8000000000000003,41.0,13.654163798564639,1.0
3.8200000000000003,42.0,13.882635123487084,1.0
3.84,43.0,15.64510565587896,1.0
3.86,44.0,15.783247264556355,1.0
3.88,45.0,16.234658854523968,1.0
3.9,46.0,16.616971313729575,1.0
3.92,47.0,14.950148407208868,1.0
3.94,48.0,14.049232979611448,1.0
3.96,49.0,15.067588636127194,1.0
3.98,50.0,15.741872646693508,1.0
4.0,1.0,15.531317430702645,1.0
4.0200000000000005,2.0,14.905536783408419,1.0
4.04,3.0,15.471308072935779,1.0
4.0600000000000005,4.0,15.86845714764983,1.0
4.08,5.0,15.004213748036292,1.0
4.1,6.0,14.806045745866186,1.0
4.12,7.0,15.278847053580515,1.0
4.14,8.0,16.688392732211806,1.0
4.16,9.0,17.387660932690817,1.0
4.18,10.0,15.844822786732998,1.0
4.2,11.0,15.362770131742453,1.0
4.22,12.0,15.279509122238133,1.0
4.24,13.0,14.194603886698934,1.0
4.26,14.0,14.261885758848914,1.0
4.28,15.0,15.159154654923894,1.0
4.3,16.0,13.438458212601537,1.0
4.32,17.0,15.64075767605919,1.0
4.34,18.0,14.716783006650562,1.0
4.36,19.0,15.25646253162228,1.0
4.38,20.0,15.958925054908992,1.0
4.4,21.0,17.087421517756074,1.0
4.42,22.0,17.318386220982013,1.0
4.44,23.0,18.310954444694612,1.0
4.46,24.0,17.193209585731164,1.0
4.48,25.0,16.801090693162802,1.0
4.5,26.0,17.12508656357992,1.0
4.5200000000000005,27.0,17.409496057498128,1.0
4.54,28.0,16.151439548539262,1.0
4.5600000000000005,29.0,17.037873960511966,1.0
4.58,30.0,16.36722501722805,1.0
4.6000000000000005,31.0,16.757283181434655,1.0
4.62,32.0,16.228930449325965,1.0
4.64,33.0,18.026654956030583,1.0
4.66,34.0,18.273161814198968,1.0
4.68,35.0,18.871896003046995,1.0
4.7,36.0,19.8636695145838,1.0
4.72,37.0,19.003290750473113,1.0
4.74,38.0,16.554382221779992,1.0
4.76,39.0,16.239650427020763,1.0
4.78,40.0,14.653030927252374,1.0
4.8,41.0,13.804142336705112,1.0
